model,task,precision,perturbation_mode,h_policy,h_value,seed,run_type,steps,accuracy,last_accuracy,loss,status,source_path
roberta-large,sst-5,int8,dense,nan,0.002,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.0025,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.003,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.004,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.005,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.01,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,4.10792e-05,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,8.21584e-05,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.000164317,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.000328634,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.000657267,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.00131453,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,7.5e-05,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.00015,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.0006,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.0012,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.0024,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.000129904,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.000259808,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.000519615,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.00103923,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.00207846,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.00415692,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.000237171,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.000474342,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.000948683,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.00189737,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.00379473,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.00758947,16,pilot,0,,,,probe_only,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.001,16,medium,5000,0.48711943793911,0.2564402810304449,1.2060647010803225,completed,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.0015,16,medium,5000,0.4859484777517564,0.3091334894613583,1.1974252462387085,completed,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.002,16,medium,5000,0.4742388758782201,0.360655737704918,1.2063788175582886,completed,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.003,16,medium,2000,0.4473067915690866,0.4473067915690866,1.3286744356155396,completed,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/groupwise256_all_summary.csv
roberta-large,sst-5,int8,dense,nan,0.003,16,medium,2000,0.4473067915690866,0.4473067915690866,1.3286744356155396,completed,experiments/main_latest/roberta-large/sst5/groupwise_int8_block256_window_continuation_seed16_20260517/06_summaries/residual_grid_groupwise256_summary.csv
roberta-large,sst-5,int8,dense,1e-2,0.01,16,full,20000,0.2716627634660422,,1.5978689439402811,nan,interval_h_selection_8h_bundle/all_existing_training.csv
roberta-large,sst-5,int8,dense,1e-3,0.001,16,full,20000,0.4765807962529274,,1.2940505159543323,nan,interval_h_selection_8h_bundle/all_existing_training.csv
roberta-large,sst-5,int8,dense,1e-4,0.0001,16,full,20000,0.4578454332552693,,1.2812751573477752,nan,interval_h_selection_8h_bundle/all_existing_training.csv
roberta-large,sst-5,int8,dense,1e-5,1e-05,16,full,20000,0.3395784543325527,,1.550593713407494,nan,interval_h_selection_8h_bundle/all_existing_training.csv
roberta-large,sst-5,int8,dense,1p5e-3,0.0015,16,full,20000,0.4578454332552693,,1.3665013905152226,nan,interval_h_selection_8h_bundle/all_existing_training.csv
roberta-large,sst-5,int8,dense,2e-3,0.002,16,full,20000,0.4613583138173302,,1.4025816012880563,nan,interval_h_selection_8h_bundle/all_existing_training.csv
roberta-large,sst-5,int8,dense,3e-3,0.003,16,full,20000,0.3653395784543325,,1.4986163458723654,nan,interval_h_selection_8h_bundle/all_existing_training.csv
roberta-large,sst-5,int8,dense,3e-4,0.0003,16,full,20000,0.4648711943793911,,1.3259820513758782,nan,interval_h_selection_8h_bundle/all_existing_training.csv
roberta-large,sst-5,int8,dense,3e-5,3e-05,16,full,20000,0.4672131147540984,,1.347736296106557,nan,interval_h_selection_8h_bundle/all_existing_training.csv
roberta-large,sst-5,int8,dense,4e-3,0.004,16,full,20000,0.3489461358313817,,1.525665068793911,nan,interval_h_selection_8h_bundle/all_existing_training.csv
roberta-large,sst-5,int8,dense,5e-3,0.005,16,full,20000,0.2763466042154566,,1.5791884697014051,nan,interval_h_selection_8h_bundle/all_existing_training.csv
roberta-large,sst-5,int4,dense,1e-5,1e-05,16,medium,5485,0.2599531615925058,,3.076780225409836,nan,interval_h_selection_8h_bundle/all_existing_training.csv
roberta-large,sst-5,int4,dense,1e-3,0.001,16,full,20000,0.4789227166276346,,1.355313231850117,nan,interval_h_selection_8h_bundle/all_existing_training.csv
roberta-large,sst-5,int4,dense,3e-5,3e-05,16,full,20000,0.2833723653395784,,1.5931073441159251,nan,interval_h_selection_8h_bundle/all_existing_training.csv
roberta-large,sst-5,int4,dense,1p5e-3,0.0015,16,full,20000,0.4168618266978923,,1.5062070038056206,nan,interval_h_selection_8h_bundle/all_existing_training.csv
roberta-large,sst-5,int4,dense,1e-4,0.0001,16,full,20000,0.3231850117096019,,1.5468292593676816,nan,interval_h_selection_8h_bundle/all_existing_training.csv
roberta-large,sst-5,int4,dense,2e-3,0.002,16,full,20000,0.455503512880562,,1.4521896040690867,nan,interval_h_selection_8h_bundle/all_existing_training.csv
roberta-large,sst-5,int4,dense,3e-4,0.0003,16,full,20000,0.4578454332552693,,1.363192055766979,nan,interval_h_selection_8h_bundle/all_existing_training.csv
roberta-large,sst-5,int4,dense,3e-3,0.003,16,full,20000,0.3430913348946136,,1.5639591261709602,nan,interval_h_selection_8h_bundle/all_existing_training.csv
roberta-large,sst-5,int4,dense,4e-3,0.004,16,full,20000,0.3149882903981265,,1.5574159287177989,nan,interval_h_selection_8h_bundle/all_existing_training.csv
roberta-large,sst-5,int4,dense,5e-3,0.005,16,full,20000,0.2704918032786885,,1.6029507281908666,nan,interval_h_selection_8h_bundle/all_existing_training.csv
roberta-large,sst-5,int4,dense,1e-2,0.01,16,full,20000,0.2576112412177986,,1.610170887002342,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,sst-5,int8,dense,bad-large,0.01,16,pilot,500,0.34375,,1.5662841796875,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,sst-5,int8,dense,default,0.001,16,pilot,500,0.375,,1.5792236328125,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,sst-5,int8,dense,bad-small,1e-05,16,pilot,500,0.34375,,1.688720703125,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,sst-5,int8,dense,selected_h,0.005,16,pilot,500,0.34375,,1.5833740234375,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,sst-5,int8,dense,bad-large,0.01,16,pilot,500,0.25,,1.722412109375,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,sst-5,int8,dense,default,0.001,16,pilot,500,0.25,,1.7506103515625,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,sst-5,int8,dense,bad-small,1e-05,16,pilot,500,0.1875,,1.8277587890625,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,sst-5,int8,dense,selected_h,0.005,16,pilot,500,0.25,,1.7413330078125,nan,interval_h_selection_8h_bundle/all_existing_training.csv
roberta-large,sst-5,int8,dense,bad-large,0.01,16,pilot,1000,0.259765625,,1.583251953125,nan,interval_h_selection_8h_bundle/all_existing_training.csv
roberta-large,sst-5,int8,dense,default,0.001,16,pilot,1000,0.283203125,,1.564453125,nan,interval_h_selection_8h_bundle/all_existing_training.csv
roberta-large,sst-5,int8,dense,bad-small,1e-05,16,pilot,1000,0.3046875,,1.566162109375,nan,interval_h_selection_8h_bundle/all_existing_training.csv
roberta-large,sst-5,int8,dense,selected_h,0.005,16,pilot,1000,0.26171875,,1.5731201171875,nan,interval_h_selection_8h_bundle/all_existing_training.csv
roberta-large,sst-5,int8,dense,bad-large,0.01,16,pilot,1000,0.275390625,,1.567138671875,nan,interval_h_selection_8h_bundle/all_existing_training.csv
roberta-large,sst-5,int8,dense,default,0.001,16,pilot,1000,0.28515625,,1.5673828125,nan,interval_h_selection_8h_bundle/all_existing_training.csv
roberta-large,sst-5,int8,dense,bad-small,1e-05,16,pilot,1000,0.275390625,,1.5701904296875,nan,interval_h_selection_8h_bundle/all_existing_training.csv
roberta-large,sst-5,int8,dense,selected_h,0.005,16,pilot,1000,0.255859375,,1.56982421875,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,trec,int4,dense,small_1e-5,1e-05,16,full,20000,0.292,,1.725860595703125,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,trec,int4,dense,standard_1e-3,0.001,16,full,20000,0.66,,0.9831085205078124,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,trec,int4,dense,hstar_cont,0.0003443971570045,16,full,20000,0.334,,1.57623291015625,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,mnli,int4,dense,hstar_cont,0.0001731491820902,16,full,20000,0.378604177279674,,1.1011442004275245,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,mnli,int4,dense,small_1e-5,1e-05,16,full,20000,0.3578196637799287,,1.1122442487785016,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,mnli,int4,dense,standard_1e-3,0.001,16,full,20000,0.3904228222109017,,1.086005095938518,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,rte,int4,dense,hstar_cont,0.0002940821846582,16,full,20000,0.555956678700361,,0.6725531684027778,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,rte,int4,dense,small_1e-5,1e-05,16,full,20000,0.5595667870036101,,0.6888292100694444,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,rte,int4,dense,standard_1e-3,0.001,16,full,20000,0.5992779783393501,,0.6570366753472222,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,sst-2,int4,dense,hstar_cont,0.0005056172823939,16,full,20000,0.8761467889908257,,0.3182228781960227,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,sst-2,int4,dense,small_1e-5,1e-05,16,full,20000,0.5607798165137615,,0.70654296875,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,sst-2,int4,dense,standard_1e-3,0.001,16,full,20000,0.8967889908256881,,0.2726950905539773,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,sst-5,int4,dense,hstar_cont,0.0006543479591531,16,full,20000,0.44141689373297,,1.2541468523550725,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,sst-5,int4,dense,small_1e-5,1e-05,16,full,20000,0.2524977293369664,,1.6666666666666667,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,sst-5,int4,dense,standard_1e-3,0.001,16,full,20000,0.4623069936421435,,1.1908755095108696,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,mnli,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.3578196637799287,,1.199536848534202,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,rte,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.5270758122743683,,0.7020263671875,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,trec,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.264,,3.27923583984375,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,sst-2,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.5607798165137615,,1.0521484375,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,sst-5,int4,dense,smoke_standard_1e-3,0.001,16,pilot,5,0.2306993642143505,,2.0108271059782608,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,mnli,int4,dense,formula_h,0.0003505943738516,16,medium,17713,0.37890625,,1.931698044762016,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,mnli,int4,dense,standard_1e-3,0.001,16,full,20000,0.37890625,,1.3390328327659518,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,sst-5,int4,dense,formula_h,0.0005530026582391,16,full,20000,0.30859375,,3.632148946635425,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,sst-5,int4,dense,standard_1e-3,0.001,16,full,20000,0.2890625,,2.154459174256772,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,sst-2,int4,dense,formula_h,0.0004284685399569,16,full,20000,0.6015625,,1.2122752413270064,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,sst-2,int4,dense,standard_1e-3,0.001,16,full,20000,0.60546875,,0.8344280671444722,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,rte,int4,dense,formula_h,0.0003042012140732,16,medium,14391,0.546875,,1.4719400450121611,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,rte,int4,dense,standard_1e-3,0.001,16,full,20000,0.546875,,0.8066829765448347,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,trec,int4,dense,formula_h,0.0003000868604142,16,medium,14769,0.22265625,,8.56905991397798,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,trec,int4,dense,standard_1e-3,0.001,16,full,20000,0.265625,,4.008444970007986,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,mnli,int4,dense,standard_1e-3,0.001,16,full,20000,0.3988792664289353,,1.0865347299979642,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,rte,int4,dense,standard_1e-3,0.001,16,full,20000,0.6028880866425993,,0.6637098524305556,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,sst-2,int4,dense,standard_1e-3,0.001,16,full,20000,0.911697247706422,,0.2419672185724432,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,sst-5,int4,dense,standard_1e-3,0.001,16,full,20000,0.4695731153496821,,1.2059909986413044,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,trec,int4,dense,standard_1e-3,0.001,16,full,20000,0.722,,0.82818603515625,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,mnli,int4,dense,standard_1e-3,0.001,16,pilot,1000,0.3746306673458991,,1.092421938619707,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,rte,int4,dense,standard_1e-3,0.001,16,medium,2000,0.5270758122743683,,0.7020263671875,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,sst-2,int4,dense,standard_1e-3,0.001,16,medium,2000,0.8520642201834863,,0.360693359375,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,sst-5,int4,dense,standard_1e-3,0.001,16,medium,2000,0.4132606721162579,,1.3814254981884058,nan,interval_h_selection_8h_bundle/all_existing_training.csv
facebook/opt-1.3b,trec,int4,dense,standard_1e-3,0.001,16,medium,2000,0.312,,1.731170654296875,nan,interval_h_selection_8h_bundle/all_existing_training.csv
