model,task,precision,perturbation_mode,h,nMSE_loss,corr_loss,normalized_curve,source_path,metric_type,A_uniform,p_active,V_align,V_norm,relative_disp,locality_proxy
facebook/opt-1.3b,sst-2,int4,dense,0.0003,5.515730819452456,-0.1202915504734417,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.0606122523572089,0.2891199841816621,2.9742170927535736,,
facebook/opt-1.3b,sst-2,int4,dense,0.001,2.260738884797008,0.1159382544106458,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.2090980318737113,0.5472039286391596,1.6848600275743757,,
facebook/opt-1.3b,sst-2,int4,dense,0.003,1.1019842024533892,0.4343815785311857,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.5331166739989487,0.8650628301690537,1.12786512831013,,
facebook/opt-1.3b,sst-2,int4,dense,0.01,1.13858117133793,0.1112971394207083,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.8336640979654882,0.9781815452701288,0.988086156610768,,
facebook/opt-1.3b,sst-2,int4,dense,0.03,1.0542956461121242,0.0415999335184464,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.9429554398456176,0.9711799274311284,0.8578506487033106,,
facebook/opt-1.3b,sst-2,int4,dense,0.1,1.089753406493064,-0.1223581916569541,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.9828138735093592,0.8802939000620591,0.4581121219439539,,
facebook/opt-1.3b,sst-5,int4,dense,1e-05,88.57868468245888,0.0493994737561275,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.00192272679932,0.0509836298860782,15.965040532577309,,
facebook/opt-1.3b,sst-5,int4,dense,3e-05,37.69604049524689,0.2174907208239008,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.0057883503096592,0.0886424479553292,9.226851679522015,,
facebook/opt-1.3b,sst-5,int4,dense,0.0001,9.88147217544338,0.0918162704461859,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.019570469791587,0.1634112798033604,5.081864569595584,,
facebook/opt-1.3b,sst-5,int4,dense,0.0003,4.531671836301123,0.0071379939732615,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.0606122523572089,0.2891199841816621,2.9742170927535736,,
facebook/opt-1.3b,sst-5,int4,dense,0.001,1.4101420410855772,0.423742028137796,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.2090980318737113,0.5472039286391596,1.6848600275743757,,
facebook/opt-1.3b,sst-5,int4,dense,0.003,0.9386501693430338,0.531742098408334,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.5331166739989487,0.8650628301690537,1.12786512831013,,
facebook/opt-1.3b,sst-5,int4,dense,0.01,0.9201008429467435,0.3527246070313609,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.8336640979654882,0.9781815452701288,0.988086156610768,,
facebook/opt-1.3b,sst-5,int4,dense,0.03,0.9998107795114776,0.187361164706466,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.9429554398456176,0.9711799274311284,0.8578506487033106,,
facebook/opt-1.3b,sst-5,int4,dense,0.1,1.0630316364635846,0.0131959712402178,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.9828138735093592,0.8802939000620591,0.4581121219439539,,
facebook/opt-1.3b,rte,int4,dense,1e-05,139.99932198542416,-0.081604116154497,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.00192272679932,0.0509836298860782,15.965040532577309,,
facebook/opt-1.3b,rte,int4,dense,3e-05,30.996142295271525,-0.0025570350657911,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.0057883503096592,0.0886424479553292,9.226851679522015,,
facebook/opt-1.3b,rte,int4,dense,0.0001,9.857243095245112,0.0541045036604116,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.019570469791587,0.1634112798033604,5.081864569595584,,
facebook/opt-1.3b,rte,int4,dense,0.0003,3.733702174206957,0.1493779336322368,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.0606122523572089,0.2891199841816621,2.9742170927535736,,
facebook/opt-1.3b,rte,int4,dense,0.001,1.3977317999725178,0.1932769939431251,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.2090980318737113,0.5472039286391596,1.6848600275743757,,
facebook/opt-1.3b,rte,int4,dense,0.003,0.8970140518761225,0.3484473097811364,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.5331166739989487,0.8650628301690537,1.12786512831013,,
facebook/opt-1.3b,rte,int4,dense,0.01,1.173424265370011,-0.0268176041274164,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.8336640979654882,0.9781815452701288,0.988086156610768,,
facebook/opt-1.3b,rte,int4,dense,0.03,1.098162665608183,-0.0794983405495791,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.9429554398456176,0.9711799274311284,0.8578506487033106,,
facebook/opt-1.3b,rte,int4,dense,0.1,1.016746918010332,0.0880551526668358,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.9828138735093592,0.8802939000620591,0.4581121219439539,,
facebook/opt-1.3b,mnli,int4,dense,1e-05,59.84300297267124,-0.0917154527803128,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.00192272679932,0.0509836298860782,15.965040532577309,,
facebook/opt-1.3b,mnli,int4,dense,3e-05,13.480250006444058,0.0972136434577211,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.0057883503096592,0.0886424479553292,9.226851679522015,,
facebook/opt-1.3b,mnli,int4,dense,0.0001,3.5179144943119347,-0.0135657690720753,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.019570469791587,0.1634112798033604,5.081864569595584,,
facebook/opt-1.3b,mnli,int4,dense,0.0003,1.520776053366445,0.1764185846645042,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.0606122523572089,0.2891199841816621,2.9742170927535736,,
facebook/opt-1.3b,mnli,int4,dense,0.001,0.9249629400481156,0.3045196791130102,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.2090980318737113,0.5472039286391596,1.6848600275743757,,
facebook/opt-1.3b,mnli,int4,dense,0.003,1.0178749943133938,0.2189128729980719,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.5331166739989487,0.8650628301690537,1.12786512831013,,
facebook/opt-1.3b,mnli,int4,dense,0.01,1.093490206464805,0.1141162167982755,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.8336640979654882,0.9781815452701288,0.988086156610768,,
facebook/opt-1.3b,mnli,int4,dense,0.03,1.0801614026255493,-0.0732782259426354,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.9429554398456176,0.9711799274311284,0.8578506487033106,,
facebook/opt-1.3b,mnli,int4,dense,0.1,1.0410762299857708,0.0181609966117458,,outputs/opt13b_int4_mezo_option_probe64_dense_20260610_204834/summary.csv,loss_or_fd,,0.9828138735093592,0.8802939000620591,0.4581121219439539,,
facebook/opt-1.3b,sst-5,int4,dense,1e-05,133.2843145092627,0.0831056215986489,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/sst-2/dense/summary.csv,loss_or_fd,,0.0019226907105702,0.0509829410124917,15.965451015568185,,
facebook/opt-1.3b,sst-5,int4,dense,3e-05,46.29740335099903,-0.0631464830739466,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/sst-2/dense/summary.csv,loss_or_fd,,0.0057883294713166,0.0886374154843928,9.22690026009542,,
facebook/opt-1.3b,sst-5,int4,dense,0.0001,10.605061588967134,0.0929814191795797,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/sst-2/dense/summary.csv,loss_or_fd,,0.0195710665882668,0.1634149064756546,5.081977675377349,,
facebook/opt-1.3b,sst-5,int4,dense,0.0003,4.645865130825273,0.0002700298934993,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/sst-2/dense/summary.csv,loss_or_fd,,0.0606119721455292,0.2891258721741526,2.9742038631106533,,
facebook/opt-1.3b,sst-5,int4,dense,0.001,1.0430473403590206,0.4441108654149038,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/sst-2/dense/summary.csv,loss_or_fd,,0.2090994572629117,0.54720828284068,1.6848616626170845,,
facebook/opt-1.3b,sst-5,int4,dense,0.003,0.919487526774848,0.476484115819874,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/sst-2/dense/summary.csv,loss_or_fd,,0.5331178565587228,0.8650638240759161,1.1278638539883088,,
facebook/opt-1.3b,sst-5,int4,dense,0.01,1.1930592559710236,0.1473496565073251,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/sst-2/dense/summary.csv,loss_or_fd,,0.8336630618173836,0.9781818256296566,0.9880867780767848,,
facebook/opt-1.3b,sst-5,int4,dense,0.03,0.9976658005290004,0.1395843780389504,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/sst-2/dense/summary.csv,loss_or_fd,,0.9429538751072768,0.9711795964987918,0.8578506404282669,,
facebook/opt-1.3b,sst-5,int4,dense,0.1,0.989220918520602,0.1394098217938112,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/sst-2/dense/summary.csv,loss_or_fd,,0.9828136163608482,0.8802933952962863,0.4581117629676122,,
facebook/opt-1.3b,sst-5,int4,dense,1e-05,80.34007232882185,0.1979296362107703,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/sst-5/dense/summary.csv,loss_or_fd,,0.0019226907105702,0.0509829410124917,15.965451015568185,,
facebook/opt-1.3b,sst-5,int4,dense,3e-05,30.612152420418564,0.2069538137113881,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/sst-5/dense/summary.csv,loss_or_fd,,0.0057883294713166,0.0886374154843928,9.22690026009542,,
facebook/opt-1.3b,sst-5,int4,dense,0.0001,9.020183335637638,0.252085645074772,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/sst-5/dense/summary.csv,loss_or_fd,,0.0195710665882668,0.1634149064756546,5.081977675377349,,
facebook/opt-1.3b,sst-5,int4,dense,0.0003,3.1480236792918195,0.1594799422964851,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/sst-5/dense/summary.csv,loss_or_fd,,0.0606119721455292,0.2891258721741526,2.9742038631106533,,
facebook/opt-1.3b,sst-5,int4,dense,0.001,1.0461633530319547,0.524053015906562,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/sst-5/dense/summary.csv,loss_or_fd,,0.2090994572629117,0.54720828284068,1.6848616626170845,,
facebook/opt-1.3b,sst-5,int4,dense,0.003,1.0946962681217067,0.4526590048259775,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/sst-5/dense/summary.csv,loss_or_fd,,0.5331178565587228,0.8650638240759161,1.1278638539883088,,
facebook/opt-1.3b,sst-5,int4,dense,0.01,1.391927224326688,-0.0586093317978275,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/sst-5/dense/summary.csv,loss_or_fd,,0.8336630618173836,0.9781818256296566,0.9880867780767848,,
facebook/opt-1.3b,sst-5,int4,dense,0.03,1.136467095486046,-0.0353033765097648,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/sst-5/dense/summary.csv,loss_or_fd,,0.9429538751072768,0.9711795964987918,0.8578506404282669,,
facebook/opt-1.3b,sst-5,int4,dense,0.1,1.0398885580929578,0.0173256280090828,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/sst-5/dense/summary.csv,loss_or_fd,,0.9828136163608482,0.8802933952962863,0.4581117629676122,,
facebook/opt-1.3b,sst-5,int4,dense,1e-05,133.2843145092627,0.0831056215986489,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/summary.csv,loss_or_fd,,0.0019226907105702,0.0509829410124917,15.965451015568185,,
facebook/opt-1.3b,sst-5,int4,dense,3e-05,46.29740335099903,-0.0631464830739466,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/summary.csv,loss_or_fd,,0.0057883294713166,0.0886374154843928,9.22690026009542,,
facebook/opt-1.3b,sst-5,int4,dense,0.0001,10.605061588967134,0.0929814191795797,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/summary.csv,loss_or_fd,,0.0195710665882668,0.1634149064756546,5.081977675377349,,
facebook/opt-1.3b,sst-5,int4,dense,0.0003,4.645865130825273,0.0002700298934993,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/summary.csv,loss_or_fd,,0.0606119721455292,0.2891258721741526,2.9742038631106533,,
facebook/opt-1.3b,sst-5,int4,dense,0.001,1.0430473403590206,0.4441108654149038,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/summary.csv,loss_or_fd,,0.2090994572629117,0.54720828284068,1.6848616626170845,,
facebook/opt-1.3b,sst-5,int4,dense,0.003,0.919487526774848,0.476484115819874,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/summary.csv,loss_or_fd,,0.5331178565587228,0.8650638240759161,1.1278638539883088,,
facebook/opt-1.3b,sst-5,int4,dense,0.01,1.1930592559710236,0.1473496565073251,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/summary.csv,loss_or_fd,,0.8336630618173836,0.9781818256296566,0.9880867780767848,,
facebook/opt-1.3b,sst-5,int4,dense,0.03,0.9976658005290004,0.1395843780389504,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/summary.csv,loss_or_fd,,0.9429538751072768,0.9711795964987918,0.8578506404282669,,
facebook/opt-1.3b,sst-5,int4,dense,0.1,0.989220918520602,0.1394098217938112,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/summary.csv,loss_or_fd,,0.9828136163608482,0.8802933952962863,0.4581117629676122,,
facebook/opt-1.3b,sst-5,int4,dense,1e-05,80.34007232882185,0.1979296362107703,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/summary.csv,loss_or_fd,,0.0019226907105702,0.0509829410124917,15.965451015568185,,
facebook/opt-1.3b,sst-5,int4,dense,3e-05,30.612152420418564,0.2069538137113881,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/summary.csv,loss_or_fd,,0.0057883294713166,0.0886374154843928,9.22690026009542,,
facebook/opt-1.3b,sst-5,int4,dense,0.0001,9.020183335637638,0.252085645074772,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/summary.csv,loss_or_fd,,0.0195710665882668,0.1634149064756546,5.081977675377349,,
facebook/opt-1.3b,sst-5,int4,dense,0.0003,3.1480236792918195,0.1594799422964851,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/summary.csv,loss_or_fd,,0.0606119721455292,0.2891258721741526,2.9742038631106533,,
facebook/opt-1.3b,sst-5,int4,dense,0.001,1.0461633530319547,0.524053015906562,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/summary.csv,loss_or_fd,,0.2090994572629117,0.54720828284068,1.6848616626170845,,
facebook/opt-1.3b,sst-5,int4,dense,0.003,1.0946962681217067,0.4526590048259775,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/summary.csv,loss_or_fd,,0.5331178565587228,0.8650638240759161,1.1278638539883088,,
facebook/opt-1.3b,sst-5,int4,dense,0.01,1.391927224326688,-0.0586093317978275,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/summary.csv,loss_or_fd,,0.8336630618173836,0.9781818256296566,0.9880867780767848,,
facebook/opt-1.3b,sst-5,int4,dense,0.03,1.136467095486046,-0.0353033765097648,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/summary.csv,loss_or_fd,,0.9429538751072768,0.9711795964987918,0.8578506404282669,,
facebook/opt-1.3b,sst-5,int4,dense,0.1,1.0398885580929578,0.0173256280090828,,outputs/opt13b_int4_mezo_option_probe64_dense_lowbitL_sst2_sst5_20260617/summary.csv,loss_or_fd,,0.9828136163608482,0.8802933952962863,0.4581117629676122,,
facebook/opt-1.3b,trec,int4,dense,1e-05,79.4942474695763,0.0837913478064175,,outputs/opt13b_int4_mezo_option_probe64_dense_trec_20260610_211952/summary.csv,loss_or_fd,,0.00192272679932,0.0509836298860782,15.965040532577309,,
facebook/opt-1.3b,trec,int4,dense,3e-05,21.323090001394863,0.186875947579748,,outputs/opt13b_int4_mezo_option_probe64_dense_trec_20260610_211952/summary.csv,loss_or_fd,,0.0057883503096592,0.0886424479553292,9.226851679522015,,
facebook/opt-1.3b,trec,int4,dense,0.0001,8.540871395466343,0.1445845168063911,,outputs/opt13b_int4_mezo_option_probe64_dense_trec_20260610_211952/summary.csv,loss_or_fd,,0.019570469791587,0.1634112798033604,5.081864569595584,,
facebook/opt-1.3b,trec,int4,dense,0.0003,2.826629427062646,0.1190874260481407,,outputs/opt13b_int4_mezo_option_probe64_dense_trec_20260610_211952/summary.csv,loss_or_fd,,0.0606122523572089,0.2891199841816621,2.9742170927535736,,
facebook/opt-1.3b,trec,int4,dense,0.001,1.0973754525257724,0.3530743554622085,,outputs/opt13b_int4_mezo_option_probe64_dense_trec_20260610_211952/summary.csv,loss_or_fd,,0.2090980318737113,0.5472039286391596,1.6848600275743757,,
facebook/opt-1.3b,trec,int4,dense,0.003,0.6867451273294122,0.5642654933893364,,outputs/opt13b_int4_mezo_option_probe64_dense_trec_20260610_211952/summary.csv,loss_or_fd,,0.5331166739989487,0.8650628301690537,1.12786512831013,,
facebook/opt-1.3b,trec,int4,dense,0.01,0.9383934949997084,0.2510064994546858,,outputs/opt13b_int4_mezo_option_probe64_dense_trec_20260610_211952/summary.csv,loss_or_fd,,0.8336640979654882,0.9781815452701288,0.988086156610768,,
facebook/opt-1.3b,trec,int4,dense,0.03,0.9846515242287228,0.1510862782296585,,outputs/opt13b_int4_mezo_option_probe64_dense_trec_20260610_211952/summary.csv,loss_or_fd,,0.9429554398456176,0.9711799274311284,0.8578506487033106,,
facebook/opt-1.3b,trec,int4,dense,0.1,1.0056719197679356,-0.0019626534608025,,outputs/opt13b_int4_mezo_option_probe64_dense_trec_20260610_211952/summary.csv,loss_or_fd,,0.9828138735093592,0.8802939000620591,0.4581121219439539,,
facebook/opt-1.3b,trec,int4,dense,1e-05,79.4942474695763,0.0837913478064175,,outputs/opt13b_int4_mezo_option_probe64_dense_trec_20260610_211952/trec/dense/summary.csv,loss_or_fd,,0.00192272679932,0.0509836298860782,15.965040532577309,,
facebook/opt-1.3b,trec,int4,dense,3e-05,21.323090001394863,0.186875947579748,,outputs/opt13b_int4_mezo_option_probe64_dense_trec_20260610_211952/trec/dense/summary.csv,loss_or_fd,,0.0057883503096592,0.0886424479553292,9.226851679522015,,
facebook/opt-1.3b,trec,int4,dense,0.0001,8.540871395466343,0.1445845168063911,,outputs/opt13b_int4_mezo_option_probe64_dense_trec_20260610_211952/trec/dense/summary.csv,loss_or_fd,,0.019570469791587,0.1634112798033604,5.081864569595584,,
facebook/opt-1.3b,trec,int4,dense,0.0003,2.826629427062646,0.1190874260481407,,outputs/opt13b_int4_mezo_option_probe64_dense_trec_20260610_211952/trec/dense/summary.csv,loss_or_fd,,0.0606122523572089,0.2891199841816621,2.9742170927535736,,
facebook/opt-1.3b,trec,int4,dense,0.001,1.0973754525257724,0.3530743554622085,,outputs/opt13b_int4_mezo_option_probe64_dense_trec_20260610_211952/trec/dense/summary.csv,loss_or_fd,,0.2090980318737113,0.5472039286391596,1.6848600275743757,,
facebook/opt-1.3b,trec,int4,dense,0.003,0.6867451273294122,0.5642654933893364,,outputs/opt13b_int4_mezo_option_probe64_dense_trec_20260610_211952/trec/dense/summary.csv,loss_or_fd,,0.5331166739989487,0.8650628301690537,1.12786512831013,,
facebook/opt-1.3b,trec,int4,dense,0.01,0.9383934949997084,0.2510064994546858,,outputs/opt13b_int4_mezo_option_probe64_dense_trec_20260610_211952/trec/dense/summary.csv,loss_or_fd,,0.8336640979654882,0.9781815452701288,0.988086156610768,,
facebook/opt-1.3b,trec,int4,dense,0.03,0.9846515242287228,0.1510862782296585,,outputs/opt13b_int4_mezo_option_probe64_dense_trec_20260610_211952/trec/dense/summary.csv,loss_or_fd,,0.9429554398456176,0.9711799274311284,0.8578506487033106,,
facebook/opt-1.3b,trec,int4,dense,0.1,1.0056719197679356,-0.0019626534608025,,outputs/opt13b_int4_mezo_option_probe64_dense_trec_20260610_211952/trec/dense/summary.csv,loss_or_fd,,0.9828138735093592,0.8802939000620591,0.4581121219439539,,
facebook/opt-1.3b,sst-5,int4,dense,0.0001,6.651067720859885,1.0000000000000002,,outputs/opt13b_int4_mezo_option_probe_smoke_20260610_204057/sst-5/dense/summary.csv,loss_or_fd,,0.019571921063794,0.1634325484289392,5.082235551376559,,
