model,task,precision,perturbation_mode,h,metric_type,A_uniform,p_active,V_align,V_norm,relative_disp,locality_proxy,nMSE_loss,corr_loss,source_path
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,1573.952321308256,0.0004568713450292,0.1422737951033661,19.56102884448204,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,317.87071640591284,0.000251279239766,0.1019175990393783,7.174921091796195,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,198.819910235377,0.000251279239766,0.1548588526571129,5.689188114050496,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,641.9214089487308,0.0003426535087719,0.1010524442064775,11.28861929829966,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,244.68241340407465,0.0001827485380116,0.1648386223439914,5.636435672263048,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,192.66886602988444,9.137426900584796e-05,0.0990310156765876,3.289192673620783,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,766.8315391537247,0.0004111842105263,0.1537270910169212,12.882664017698824,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,169.42188909981897,0.0001370614035087,0.1637628558970964,3.9421573450852967,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,730.2529844023924,0.000296966374269,0.164082569288715,12.064495631687867,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,456.29531479723744,0.000296966374269,0.1188443182050395,8.953768668304116,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,58.14145227656553,2.2843567251461987e-05,0.2614952790705712,0.8886876337600358,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,154.91533816330016,6.853070175438596e-05,0.1436495542395029,2.40254124942796,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,201.3283085229801,0.0002741228070175,0.1890363465372052,6.266741251017663,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,475.0816894626386,0.0004568713450292,0.1510862730577672,11.586651357117477,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,282.17716857819306,0.0002055921052631,0.129025433137408,6.275814472099125,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,278.0399358420102,0.0001827485380116,0.1688193493262633,5.600566708575738,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,611.3965643421603,0.0001142178362573,0.1414113503900304,6.712013175698686,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,890.2564327320978,0.0002055921052631,0.1234619593264517,10.85965061543588,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,322.3258356140437,0.0002741228070175,0.142032983339142,7.174147153539852,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,422.0964926235085,0.0005710891812865,0.1185373423106272,12.147074149445295,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,609.4247116743496,0.0003198099415204,0.1404430788908946,11.079152056829887,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,376.2255741771512,0.0002284356725146,0.1227908588545662,7.265211782675206,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,2445.4111440414117,0.0008223684210526,0.1242489677537839,35.324501112267164,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,596.6853986691531,0.0001142178362573,0.113235622769881,6.813891237159689,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,598.1673208150185,0.0004797149122807,0.1738391426172015,12.281856160044445,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,326.87809416383084,0.0003654970760233,0.1869079051361443,8.915055798826321,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,917.3159747500974,0.0006853070175438,0.1562216598934172,18.38125848333096,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,343.1360033188273,0.0001370614035087,0.1665965398631666,4.857654327255668,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,199.8481265638844,9.137426900584796e-05,0.1533929264428797,3.5014395277829715,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,430.7819937834557,0.000251279239766,0.1387913049638445,7.981671478414096,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,404.3494373988877,0.0003198099415204,0.1976544277681245,8.588357361569521,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,294.0367034983397,0.0002741228070175,0.0868917689143763,6.970954854069039,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,1e-06,interval,305.3853646346599,0.0003198099415204,0.1419384158466646,7.854750178465303,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,142.64128959300132,0.0006853070175438,0.168448625439023,7.503562877670789,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,80.51887165785418,0.0005254020467836,0.1597358233625689,4.66556789260847,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,101.91780096560888,0.0006624634502923,0.1871916512021101,6.270432668718996,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,113.34669122650986,0.0010736476608187,0.1670015549962989,7.6853285608198,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,263.3095005100617,0.0006167763157894,0.1364721383761898,9.783518653164574,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,112.9265401623476,0.0003426535087719,0.1698527715722657,4.946708126291415,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,236.17763272885705,0.0006396198830409,0.1283487213277828,9.754847841704215,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,424.516167724832,0.000251279239766,0.1482968273949862,7.353617111755059,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,109.54291966997089,0.0007995248538011,0.1555178159058453,6.220806960635646,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,97.75203703698396,0.0008680555555555,0.1837989507088051,6.200997182178902,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,140.1479668520767,0.0003198099415204,0.1539265686861201,5.191566591831919,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,125.93833509215187,0.0005025584795321,0.1394876283492742,6.558445941987668,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,117.96205436518852,0.0003883406432748,0.1651812542257111,4.996748427181511,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,6.797761177976499,2.2843567251461987e-05,0.1666119074667465,0.2965397169336376,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,28.29876361107237,0.0004797149122807,0.1518321887866237,2.78413685596895,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,97.67173601683012,0.0016904239766081,0.2064784202131514,6.925846337190307,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,214.88154838772795,0.000593932748538,0.1828162433824737,8.526140370002283,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,105.94952404253482,0.0003883406432748,0.146026494101386,4.77177539446733,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,347.83295489900405,0.0009822733918128,0.1292465283779364,13.386925069617774,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,85.41426437633667,0.0004111842105263,0.1634632621563441,4.57820444144568,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,129.93383310247762,0.001142178362573,0.1750508013617415,8.41873440147333,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,152.5804109705409,0.0012107090643274,0.1864668676506094,8.664646143561265,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,131.91541545111338,0.0005025584795321,0.1378950000750349,6.045639145162594,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,238.95404383997945,0.0007766812865497,0.1119867445703412,10.003514315502228,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,81.59210605994707,0.0003198099415204,0.1678979139068459,4.009003230532507,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,175.47487683804545,0.0007309941520467,0.1762374490113669,8.43166445836416,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,122.3082156068633,0.0006624634502923,0.1674113353180456,6.971199278566741,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,57.09415298024202,0.000593932748538,0.1235749558557577,4.117755700617127,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,155.39028240246023,0.0004797149122807,0.1106113064534076,6.404468165938922,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,142.01560932111022,0.0006167763157894,0.1420208680117985,7.178997474975325,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,100.95609757512176,0.0004568713450292,0.1590794808758415,5.308762414669094,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,67.5527273002986,0.0003198099415204,0.1902731348271234,3.578797071110908,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,94.32233178305508,0.0004797149122807,0.160072809999681,5.289822693717452,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,120.05398716176362,0.0009594298245614,0.1805081943013369,7.840792423707049,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,187.42989403623065,0.0005710891812865,0.1605085348811858,8.264017869941167,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,64.74977824993738,0.000251279239766,0.1900750995956117,3.4133771537840545,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,187.5922128508134,0.0005254020467836,0.1684849346820694,7.765689820857728,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,80.41141096144801,0.0004568713450292,0.130011639038363,5.084590219182592,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,94.64344521470362,0.000548245614035,0.1841208012678492,5.286760489288971,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,97.60641070125104,0.0009594298245614,0.1810189828506049,7.056869127570526,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,82.5066442387105,0.000296966374269,0.159993154080146,3.4299211743988467,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,154.8350706827601,0.0007766812865497,0.1716918845128974,8.568446991787773,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,187.85316824074053,0.0005025584795321,0.1582338708853114,7.301489166717569,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,159.0643750705007,0.0003883406432748,0.1779851361413322,5.787030786958954,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,105.07401005070626,0.0003198099415204,0.1598842648396252,4.320569033730152,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,209.7709791683346,0.0016904239766081,0.131161162173555,11.976434311282803,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,102.96368288506434,0.0004797149122807,0.1771059334020389,5.651375743775155,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,80.09484392057226,0.0004340277777777,0.1751624389866416,4.297802489147534,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,218.7852248384232,0.000593932748538,0.1773390456368875,8.29967829421306,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,238.7420467206082,0.000548245614035,0.1538622046218562,7.97952741118199,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,88.8756132766343,0.0006167763157894,0.1391904708550335,5.724989905604783,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,51.12005646823664,0.0005025584795321,0.1516790304038401,3.96337311719882,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,187.36729743639535,0.0006853070175438,0.1616129411342632,8.075264996153948,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,90.05031485321783,0.0003426535087719,0.1934764935244134,3.749258366044378,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,90.1563279755314,0.000296966374269,0.1839999139149693,3.9108216889115104,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,83.77771350876601,0.0003654970760233,0.1446859385234882,3.906197398229452,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,59.146356364936416,0.0003883406432748,0.1439753528837212,3.777731807330957,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,76.74670956898412,0.0006167763157894,0.1864652279239705,5.159388431688313,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,66.07973711104263,0.0003426535087719,0.1881683046121711,3.649908167502773,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,55.62154920835077,0.000251279239766,0.1677747790664853,2.9201317365353745,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,210.38448902856865,0.0004568713450292,0.1451003045442055,7.484056887672261,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,158.72736248312648,0.0004797149122807,0.1673883579096353,6.723332603051541,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,62.94581238889813,0.0005710891812865,0.1414574168048113,4.831697016880088,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,77.19965356766616,0.0007081505847953,0.1876009077883792,5.553426324041692,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
roberta-large,sst-5,int8,sparse_p0p1,3e-06,interval,181.19957876731684,0.0007538377192982,0.1377809705631358,8.933637183070896,,,,,interval_aware_h_probe/interval_geometry_metrics.csv
